Name,Address,Phone,Website,Email,All Emails,Google Maps,Rating,Reviews,City
"Keffer Volkswagen","13651 Statesville Rd, Huntersville, NC 28078, USA","(980) 356-8577","https://www.keffervw.com/?utm_source=gmb&utm_medium=organic&utm_campaign=website-button","","","https://maps.google.com/?cid=6927804006060655778",4,1526,"Huntersville, NC"
"Sport Durst Automotive","4511 Durham-Chapel Hill Blvd, Durham, NC 27707, USA","(919) 489-6531","http://www.sportdurst.com/?utm_source=GoogleBusinessProfile&utm_medium=organic","sales@sportdurstcdjr.edealerhub.com","sales@sportdurstcdjr.edealerhub.com","https://maps.google.com/?cid=5403333894208824976",4,1053,"Durham, NC"
"Fayetteville Automall","2012 Skibo Rd, Fayetteville, NC 28314, USA","","http://www.fayettevilleautomall.com/","","","https://maps.google.com/?cid=5432482679239107039",4,679,"Fayetteville, NC"
"Jacksonville Kia","500 W Fairway Rd, Jacksonville, NC 28546, USA","(910) 938-0555","https://jacksonvillekia.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales","","","https://maps.google.com/?cid=5815910457688698993",4,637,"Jacksonville, NC"
"Carolina Kia of High Point","2445 N Main St, High Point, NC 27262, USA","(336) 884-7000","https://www.carolinakia.com/?utm_source=GoogleBusinessProfile&utm_medium=organic","operry@carolinaautomotive.com","operry@carolinaautomotive.com","https://maps.google.com/?cid=2299407852332384080",4,494,"High Point, NC"
"Raleigh Imports","3400 Capital Blvd, Raleigh, NC 27604, USA","(919) 615-1360","http://www.raleighimports.com/","","","https://maps.google.com/?cid=9558336812438476877",4,442,"Raleigh, NC"
"Cardinal Auto Sales Inc","5429 Fayetteville Rd, Raleigh, NC 27603, USA","(919) 662-8200","https://www.cardinalautosales.com/?utm_source=organic&utm_medium=gmb&utm_campaign=local","cardinal865@gmail.com","cardinal865@gmail.com","https://maps.google.com/?cid=17571926936054331076",4,442,"Holly Springs, NC"
"Black Chrysler Dodge Jeep Ram","831 Salisbury Rd, Statesville, NC 28677, USA","(704) 878-9521","https://www.blackchryslerdodgeramjeep.com/","","","https://maps.google.com/?cid=17162354456830162635",4,361,"Statesville, NC"
"Raleigh Pre-owned","5001 Capital Blvd, Raleigh, NC 27616, USA","(919) 301-8028","http://www.raleighpreowned.com/?utm_source=GoogleBusinessProfile&utm_medium=organic","","","https://maps.google.com/?cid=10369864991797012090",4,346,"Raleigh, NC"
"Auto Store of Greenville","4002 S Memorial Dr, Winterville, NC 28590, USA","(252) 364-8762","https://theautostoregroup.com/","","","https://maps.google.com/?cid=7324665655123929342",4,284,"Greenville, NC"
"Value Max Used Cars","2620 S Memorial Dr, Greenville, NC 27834, USA","(252) 353-5191","http://www.valuemaxnc.com/","sales@valuemaxnc.com","sales@valuemaxnc.com","https://maps.google.com/?cid=13239984293149537049",4,219,"Greenville, NC"
"Leonard's Auto Mart","180 Smokey Park Hwy, Asheville, NC 28806, USA","(828) 665-4040","http://www.leonardsautomart.com/","","","https://maps.google.com/?cid=707970438663207213",4,173,"Asheville, NC"
"Hendrick Toyota Apex Service Center","1210 Laura Vlg Dr, Apex, NC 27523, USA","(833) 379-0739","https://www.hendricktoyotaapex.com/schedule-service/?utm_source=weblistings&utm_medium=organic&utm_campaign=hendricklocallistings","","","https://maps.google.com/?cid=4513266474652834252",4,121,"Apex, NC"
"#1 AUTO SALES LLC","808 N Raleigh St, Greensboro, NC 27405, USA","(336) 254-6801","http://www.number1.autos/","","","https://maps.google.com/?cid=15543264347531506215",4,78,"Greensboro, NC"
"Fleming's Motors","5770 Veterans Pkwy, Garner, NC 27529, USA","(984) 200-1769","https://www.flemingsmotors.com/contact","","","https://maps.google.com/?cid=3514711903926076800",4,73,"Garner, NC"
"Pennington Automotive Inc.","2207 N William St, Goldsboro, NC 27530, USA","(919) 580-0015","http://www.penningtonautomotive.com/mobile/default.aspx?Guid=8c62132f-9ccc-49c7-acec-2ef026f6a77b","","","https://maps.google.com/?cid=18194932698489475587",4,67,"Goldsboro, NC"
"Jammy Mitchell Auto Sales","3713 Dortches Blvd #3713, Rocky Mount, NC 27804, USA","(252) 972-2277","https://www.jammymitchellautosales.com/inventory","","","https://maps.google.com/?cid=12326845698027941622",4,43,"Rocky Mount, NC"
"Monicas Motors","1117 Gum Branch Rd, Jacksonville, NC 28540, USA","(910) 637-2272","https://www.monicasmotors.com/","","","https://maps.google.com/?cid=16754284814692041480",4,28,"Jacksonville, NC"
"Premium Auto Sales","515 N Main St, Fuquay-Varina, NC 27526, USA","(919) 679-9361","http://www.premiumautosalesnc.com/","","","https://maps.google.com/?cid=10679621374784450908",4,27,"Holly Springs, NC"
"Jurob Used Cars","1525 Patton Ave, Asheville, NC 28806, USA","(828) 258-3555","http://jurobsusedcars.com/","","","https://maps.google.com/?cid=3537330000854356524",4,24,"Asheville, NC"
"P J's Auto Sales","820 E 2nd St, Lumberton, NC 28358, USA","(910) 739-1228","http://pjsautosales.net/","contact@sansoxygen.com","contact@sansoxygen.com; pjsautosales@ncrrbiz.com","https://maps.google.com/?cid=6131976019244507657",4,24,"Lumberton, NC"
"South Creek Auto Sales","1919 E 5th St, Lumberton, NC 28358, USA","(910) 536-1108","http://south-creek-auto-sales.teeq.io/","","","https://maps.google.com/?cid=16075684976007207760",4,20,"Lumberton, NC"
"L & V Auto Sales","1504 W Franklin Blvd, Gastonia, NC 28052, USA","(704) 869-0677","http://lvautosalesinc.com/","","","https://maps.google.com/?cid=3589147486004971371",4,16,"Gastonia, NC"
"Autos Limited","10136 Albemarle Rd, Charlotte, NC 28227, USA","(704) 573-5454","https://www.autoslimited.com/","","","https://maps.google.com/?cid=11398694311325819597",4,9,"Mint Hill, NC"
"Family Auto of Greenville","105 E Stone Ave, Greenville, SC 29609, USA","(864) 242-4049","https://www.familyautoofgreenville.com/","info@familyautoofgreenville.com","info@familyautoofgreenville.com","https://maps.google.com/?cid=1579003792135051309",3.9,545,"Greenville, NC"
"Brown & Wood Buick GMC","329 Greenville Blvd SW, Greenville, NC 27834, USA","(252) 355-6080","https://www.brown-wood.net/?utm_source=gmb&utm_medium=organic&utm_campaign=website","","","https://maps.google.com/?cid=18049113093474688127",3.9,202,"Greenville, NC"
"Direct Automotive","4810 W Hwy 74, Monroe, NC 28110, USA","(704) 296-0607","http://www.gmdirectautomotive.com/","rabinader@gmdirectautomotive.com","rabinader@gmdirectautomotive.com","https://maps.google.com/?cid=17597165467979710005",3.9,180,"Indian Trail, NC"
"Holly Ridge Auto Mart, Inc.","8791 Wilmington Hwy, Holly Ridge, NC 28445, USA","(910) 329-1036","http://www.hollyridgeautomart.com/","","","https://maps.google.com/?cid=1063116780202353644",3.9,89,"Holly Springs, NC"
"Hillside Motors Inc","1240 US Hwy 70 SE #5144, Hickory, NC 28602, USA","(828) 327-3713","http://hillsidemotorsinc.com/","","","https://maps.google.com/?cid=1848040962800655880",3.9,83,"Hickory, NC"
"Pirate Auto Sales","2616 E 10th St, Greenville, NC 27858, USA","(252) 758-7676","http://www.pirateautosales.com/","","","https://maps.google.com/?cid=17614319599377991564",3.9,53,"Greenville, NC"
"Autosville","2147 Charlotte Hwy, Mooresville, NC 28117, USA","(704) 380-4000","http://autosville.com/","","","https://maps.google.com/?cid=14501239083677940416",3.9,51,"Mooresville, NC"
"JT Auto Mart 2 Inc.","3132 Jefferson Davis Hwy, Sanford, NC 27332, USA","(888) 272-1692","http://www.jtautomart.com/","","","https://maps.google.com/?cid=12773369221804000144",3.9,44,"Sanford, NC"
"City Motors","1050 W Front St, Statesville, NC 28677, USA","(704) 872-2708","http://www.citymotorsnc.com/","","","https://maps.google.com/?cid=15678185593002852719",3.9,39,"Statesville, NC"
"S & R Motor Co Inc","208 S Main St, Kernersville, NC 27284, USA","(336) 993-2129","https://www.sandrmotorco.com/cars-for-sale","","","https://maps.google.com/?cid=483560179662504886",3.9,19,"Kernersville, NC"
"Odells Auto Sales","2022 W Green Dr, High Point, NC 27260, USA","(336) 885-7433","http://www.odellsautosales.com/","","","https://maps.google.com/?cid=2749182952521915170",3.8,94,"High Point, NC"
"Quality Pre-Owned Inc","4823 Nash St N, Wilson, NC 27896, USA","(252) 206-1011","http://www.qualitypreownednc.com/","","","https://maps.google.com/?cid=552420488962003885",3.8,93,"Rocky Mount, NC"
"Kernersville Chrysler Dodge Jeep Ram Service","950 NC-66 South, Kernersville, NC 27284, USA","(888) 784-1526","https://www.31dodge.com/service/center.htm?utm_source=googlemybusiness&utm_medium=ScheduleAppt&utm_campaign=Internal","aclay@31dodge.com","aclay@31dodge.com","https://maps.google.com/?cid=14884199083976007169",3.8,54,"Kernersville, NC"
"Deacon Jones PreOwned of Goldsboro","2077 US Hwy 70 W, Goldsboro, NC 27530, USA","(919) 432-1590","http://deaconjonespreownedgoldsboro.com/","","","https://maps.google.com/?cid=18427168754376081662",3.8,44,"Goldsboro, NC"
"Majestic Auto Sales","1844 S Horner Blvd, Sanford, NC 27330, USA","(919) 774-0924","http://www.majesticautonc.com/","","","https://maps.google.com/?cid=12365533483058362997",3.8,34,"Sanford, NC"
"Lap Of Luxury Motors","1301 N William St, Goldsboro, NC 27530, USA","(919) 583-5090","http://www.lapofluxurymotors.com/","","","https://maps.google.com/?cid=12610753083275624112",3.8,32,"Goldsboro, NC"
"Parks Chevrolet Commercial Division","615 NC-66 suite b, Kernersville, NC 27284, USA","(704) 936-0805","https://www.parkscommercial.com/","","","https://maps.google.com/?cid=12500502391493376275",3.8,16,"Kernersville, NC"
"Peterson Certified Pre-Owned","4365 Fayetteville Rd, Lumberton, NC 28358, USA","(910) 375-5248","https://www.petersontoyota.com/","","","https://maps.google.com/?cid=9754332672902103016",3.8,10,"Lumberton, NC"
"Mira Auto Sales LLC","4807 Fayetteville Rd, Raleigh, NC 27603, USA","(919) 662-1444","http://www.miraauto.com/default.aspx","","","https://maps.google.com/?cid=12293605399127678037",3.7,226,"Garner, NC"
"Sunset Auto","6623 Old Statesville Rd, Charlotte, NC 28269, USA","(704) 597-0149","http://sunsetautoinc.com/","","","https://maps.google.com/?cid=16498388981227861961",3.7,144,"Huntersville, NC"
"Fast Lane Motors, Inc","246 Talbert Rd, Mooresville, NC 28117, USA","(704) 604-0949","http://fastlanemotorsnc.com/","","","https://maps.google.com/?cid=10642872411829093008",3.7,52,"Mooresville, NC"
"San-Lee Auto Sales","3215 Hawkins Ave, Sanford, NC 27330, USA","(919) 770-4519","http://www.sanleeautosales.com/","","","https://maps.google.com/?cid=17858459348806852565",3.7,40,"Sanford, NC"
"Turn Key of Charlotte","8320 Fairview Rd, Mint Hill, NC 28227, USA","(704) 486-1862","https://www.turnkeyofcharlotte.com/","","","https://maps.google.com/?cid=14070724455533868090",3.7,35,"Mint Hill, NC"
"Z Auto sales and repair","1730 S Wesleyan Blvd, Rocky Mount, NC 27803, USA","(919) 949-7930","http://zautosalesinc.com/","","","https://maps.google.com/?cid=15688837106118763862",3.7,15,"Rocky Mount, NC"
"Tri State Auto Broker LLC","814 W Academy St, Fuquay-Varina, NC 27526, USA","(919) 276-8813","http://www.tristateautonc.com/","","","https://maps.google.com/?cid=12622205287147275879",3.6,159,"Holly Springs, NC"
"Grand Slam Auto Sales","2021 Lejeune Blvd, Jacksonville, NC 28546, USA","(910) 333-8763","http://grandslamautosales.com/","","","https://maps.google.com/?cid=4328946268224524778",3.6,121,"Jacksonville, NC"
"Randy Marion Ford Used Cars & Trucks","1030 Gateway Crossing Dr, Statesville, NC 28677, USA","(704) 235-6218","https://www.randymarionford.com/used-inventory/index.htm?utm_source=GMBListing&utm_medium=organic&utm_campaign=googlebusinessprofile&utm_id=GMB","","","https://maps.google.com/?cid=15985795785140908293",3.6,106,"Statesville, NC"
"CarMart of Greenville","955 Brompton Ln, Greenville, NC 27834, USA","(252) 321-8600","http://www.shopcarmart.com/","","","https://maps.google.com/?cid=16225572001104741495",3.6,97,"Greenville, NC"
"Car Fare Inc.","1320 Bessemer City Rd, Gastonia, NC 28052, USA","(704) 865-8024","http://www.carfareinc.com/","","","https://maps.google.com/?cid=1760204760836534164",3.6,53,"Gastonia, NC"
"TOWN AUTO SALES LLC","6180 US-70, New Bern, NC 28560, USA","(252) 672-0100","http://townautosalesllc.com/","","","https://maps.google.com/?cid=3753166664886446048",3.6,51,"New Bern, NC"
"Top of the Line Auto Sales","1326 Robeson St, Fayetteville, NC 28305, USA","(910) 507-2576","http://topofthelineautosales.com/","","","https://maps.google.com/?cid=12473103955585455339",3.6,37,"Fayetteville, NC"
"Terrific Cars - Nash Street","400 Nash St N, Wilson, NC 27893, USA","(252) 291-1020","https://terrificcarsofnc.com/","info@terrificcarsofnc.com","info@terrificcarsofnc.com; terrificcarsofwilson@gmail.com; rodney@terrificcarsofnc.com; goldsboro@terrificcarsofnc.com","https://maps.google.com/?cid=1132151228152181612",3.6,15,"Wilson, NC"
"Discount Auto Inc","2729 S Memorial Dr, Greenville, NC 27834, USA","(252) 756-9951","http://www.discountautoinc.com/","","","https://maps.google.com/?cid=2527343625763128477",3.5,237,"Greenville, NC"
"Autoville","601 N Cannon Blvd, Kannapolis, NC 28083, USA","(704) 938-6608","https://www.autovillecarsnc.com/","","","https://maps.google.com/?cid=3059043252630169158",3.5,134,"Kannapolis, NC"
"R32 Auto Sales","1512 S Miami Blvd, Durham, NC 27703, USA","(984) 245-6433","http://www.r32auto.com/","","","https://maps.google.com/?cid=10656453612533505683",3.5,130,"Durham, NC"
"2nd Chance Auto NC","1015 S Horner Blvd, Sanford, NC 27330, USA","(919) 689-4670","http://www.2ndchanceautonc.com/","","","https://maps.google.com/?cid=15689908687524746530",3.5,69,"Sanford, NC"
"Gastonia Cadillac","831 S Main St, Lowell, NC 28098, USA","(980) 550-1135","https://www.gastoniacadillac.com/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business","leads@mckenneygm.com","leads@mckenneygm.com","https://maps.google.com/?cid=3281055659600517133",3.5,45,"Gastonia, NC"
"Atlas Auto","500 S Main St, Salisbury, NC 28144, USA","(704) 680-2158","http://www.atlasautosouth.com/","","","https://maps.google.com/?cid=16636898875609725669",3.5,16,"Salisbury, NC"
"American Auto Sales","2201 Dickinson Ave, Greenville, NC 27834, USA","(252) 756-5114","http://americanautogvl.net/","sales@americanautogvl.com","sales@americanautogvl.com","https://maps.google.com/?cid=10797278282168045828",3.4,120,"Greenville, NC"
"Lanier Auto Group LLC","1500 Management Way, Garner, NC 27529, USA","(984) 200-6185","https://www.lanierautogroups.com/","","","https://maps.google.com/?cid=1035771716088920183",3.4,86,"Garner, NC"
"Monroe Motor Sport","1601 Skyway Dr A, Monroe, NC 28110, USA","(704) 289-4999","http://www.monroemotorsport.com/","","","https://maps.google.com/?cid=8327815115469806795",3.4,65,"Monroe, NC"
"Jones Auto Sales","1209 E 5th St, Lumberton, NC 28358, USA","(910) 739-0080","http://jones-auto-sales.lany.io/","","","https://maps.google.com/?cid=4073433516619245713",3.4,50,"Lumberton, NC"
"Beasley's Auto Sales","2725 E Elizabethtown Rd, Lumberton, NC 28358, USA","(910) 737-6111","https://beasleysauto.com/inventory","beasleysauto4@att.net","beasleysauto4@att.net","https://maps.google.com/?cid=5956606475673752355",3.4,41,"Lumberton, NC"
"Campbell's Used Cars","209 N Pine St, Lumberton, NC 28358, USA","(910) 738-4141","http://campbellsusedcarsinc.com/","ccampbellsused@nc.rr.com","ccampbellsused@nc.rr.com","https://maps.google.com/?cid=5382138010479676769",3.3,189,"Lumberton, NC"
"K & K Auto Sales","820 M.L.K. Jr Dr, Lumberton, NC 28358, USA","(910) 735-1166","http://kandkautosales.com/","keithhaywood@att.net","keithhaywood@att.net","https://maps.google.com/?cid=8430248738231873286",3.3,150,"Lumberton, NC"
"Royal Auto Sales","415 Concord Pkwy N, Concord, NC 28027, USA","(704) 786-1119","http://www.royalautosales.com/","","","https://maps.google.com/?cid=17686714218358011022",3.3,82,"Concord, NC"
"Auto Outlet of Greenville","128 Greenville Blvd SE, Greenville, NC 27858, USA","(252) 999-5355","https://autooutletgroup.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_content=website_button","","","https://maps.google.com/?cid=8824086541702580473",3.3,41,"Greenville, NC"
"Cleveland Springs Auto","5479 Cornwallis Rd, Garner, NC 27529, USA","(919) 550-7500","https://www.clevelandspringsautosales.com/","csassales@gmail.com","csassales@gmail.com","https://maps.google.com/?cid=2148708647504706475",3.3,40,"Garner, NC"
"Auto Mart Auto Sales","1202 S Cannon Blvd, Kannapolis, NC 28083, USA","(704) 932-3878","http://www.automartkannapolis.com/","","","https://maps.google.com/?cid=10603379218376851527",3.3,39,"Kannapolis, NC"
"Wild Horses Auto Sales","2769 E Ozark Ave, Gastonia, NC 28054, USA","(704) 823-8566","https://wildhorsesautosales.com/","","","https://maps.google.com/?cid=1755403896259488232",3.2,84,"Gastonia, NC"
"L&H Used Cars of Wilmington","3626 Market St, Wilmington, NC 28403, USA","(910) 763-5001","http://www.usedcarsofwilmington.com/","","","https://maps.google.com/?cid=10989947716492407581",3.2,62,"Wilmington, NC"
"All-Star Auto Sales","247 S Marine Blvd, Jacksonville, NC 28540, USA","(910) 455-2555","http://allstarautosales.com/listing/","","","https://maps.google.com/?cid=6377536430767834031",3.2,57,"Jacksonville, NC"
"GMC at RANDY MARION,LLC","13701 Statesville Rd, Huntersville, NC 28078, USA","(704) 464-3343","https://www.randymariongmc.net/","","","https://maps.google.com/?cid=6254115986916634090",3.2,16,"Huntersville, NC"
"Terrific Cars - Goldsboro","2036 US-117, Goldsboro, NC 27530, USA","(919) 947-1224","https://terrificcarsofnc.com/","info@terrificcarsofnc.com","info@terrificcarsofnc.com; terrificcarsofwilson@gmail.com; rodney@terrificcarsofnc.com; goldsboro@terrificcarsofnc.com","https://maps.google.com/?cid=10015522360400841635",3.1,48,"Goldsboro, NC"
"A Cheap Ride Auto Sales","2426 US-301, Wilson, NC 27893, USA","(252) 291-1052","https://terrificcarsofwilson.com/","info@terrificcarsofnc.com","info@terrificcarsofnc.com; rodney@terrificcarsofnc.com; terrificcarsofwilson@gmail.com; goldsboro@terrificcarsofnc.com","https://maps.google.com/?cid=5086245680351155762",3,36,"Wilson, NC"
"Kelly and Kelly Auto","4677 Bragg Blvd, Fayetteville, NC 28303, USA","(910) 709-1679","http://www.kellyandkellyauto.com/","","","https://maps.google.com/?cid=16050746793739827101",2.8,200,"Fayetteville, NC"
